44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
03:34:40.1 (16104444)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16111232)|VARIABLE_ASSIGNMENT|[8]|j|6
03:34:40.1 (16125675)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16128563)|STATEMENT_EXECUTE|[9]
03:34:40.1 (16132733)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (16144049)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (16150771)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (16158042)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16164328)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16172122)|STATEMENT_EXECUTE|[10]
03:34:40.1 (16173859)|STATEMENT_EXECUTE|[11]
03:34:40.1 (16178315)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (16189691)|VARIABLE_ASSIGNMENT|[11]|x|37
03:34:40.1 (16194589)|STATEMENT_EXECUTE|[12]
03:34:40.1 (16199235)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (16207605)|STATEMENT_EXECUTE|[13]
03:34:40.1 (16211788)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16221568)|VARIABLE_ASSIGNMENT|[8]|j|7
03:34:40.1 (16237513)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16240762)|STATEMENT_EXECUTE|[9]
03:34:40.1 (16244102)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (16252215)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (16261483)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (16269004)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16275744)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16280323)|STATEMENT_EXECUTE|[10]
03:34:40.1 (16282311)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16289506)|VARIABLE_ASSIGNMENT|[8]|j|8
03:34:40.1 (16309068)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16310857)|STATEMENT_EXECUTE|[9]
03:34:40.1 (16313528)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (16322164)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (16329117)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (16340043)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16352073)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16361810)|STATEMENT_EXECUTE|[10]
03:34:40.1 (16364363)|STATEMENT_EXECUTE|[11]
03:34:40.1 (16370002)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (16384951)|VARIABLE_ASSIGNMENT|[11]|x|43
03:34:40.1 (16397036)|STATEMENT_EXECUTE|[12]
03:34:40.1 (16405393)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (16424635)|STATEMENT_EXECUTE|[13]
03:34:40.1 (16433247)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16447089)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (16472197)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16475471)|STATEMENT_EXECUTE|[9]
03:34:40.1 (16480253)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (16499258)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (16511994)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (16527083)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16539702)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16544684)|STATEMENT_EXECUTE|[10]
03:34:40.1 (16546489)|STATEMENT_EXECUTE|[11]
03:34:40.1 (16549571)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (16557648)|VARIABLE_ASSIGNMENT|[11]|x|65
03:34:40.1 (16563289)|STATEMENT_EXECUTE|[12]
03:34:40.1 (16567429)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (16586400)|STATEMENT_EXECUTE|[13]
03:34:40.1 (16591621)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16600359)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (16616673)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (16623148)|VARIABLE_ASSIGNMENT|[7]|i|2
03:34:40.1 (16643468)|STATEMENT_EXECUTE|[7]
03:34:40.1 (16646202)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16649613)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (16658026)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16664481)|VARIABLE_ASSIGNMENT|[8]|j|3
03:34:40.1 (16680412)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16683287)|STATEMENT_EXECUTE|[9]
03:34:40.1 (16687539)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (16697026)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (16704347)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (16713719)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16721001)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16725447)|STATEMENT_EXECUTE|[10]
03:34:40.1 (16727268)|STATEMENT_EXECUTE|[11]
03:34:40.1 (16730643)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (16739058)|VARIABLE_ASSIGNMENT|[11]|x|0
03:34:40.1 (16746419)|STATEMENT_EXECUTE|[12]
03:34:40.1 (16753993)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (16773322)|STATEMENT_EXECUTE|[13]
03:34:40.1 (16782905)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16799350)|VARIABLE_ASSIGNMENT|[8]|j|4
03:34:40.1 (16825435)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16828686)|STATEMENT_EXECUTE|[9]
03:34:40.1 (16833612)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (16857217)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (16870701)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (16883899)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16895986)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (16911270)|STATEMENT_EXECUTE|[10]
03:34:40.1 (16914021)|STATEMENT_EXECUTE|[11]
03:34:40.1 (16920544)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (16932062)|VARIABLE_ASSIGNMENT|[11]|x|1
03:34:40.1 (16936861)|STATEMENT_EXECUTE|[12]
03:34:40.1 (16940653)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (16950339)|STATEMENT_EXECUTE|[13]
03:34:40.1 (16955019)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (16966285)|VARIABLE_ASSIGNMENT|[8]|j|5
03:34:40.1 (16986358)|STATEMENT_EXECUTE|[8]
03:34:40.1 (16988447)|STATEMENT_EXECUTE|[9]
03:34:40.1 (16991304)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (16999257)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17007881)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17016101)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17026125)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17033774)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17035919)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17042586)|VARIABLE_ASSIGNMENT|[8]|j|6
03:34:40.1 (17057549)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17059367)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17062057)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17068858)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17076144)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17089880)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17096806)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17101069)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17102771)|STATEMENT_EXECUTE|[11]
03:34:40.1 (17105927)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (17113708)|VARIABLE_ASSIGNMENT|[11]|x|2
03:34:40.1 (17120337)|STATEMENT_EXECUTE|[12]
03:34:40.1 (17124187)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (17135053)|STATEMENT_EXECUTE|[13]
03:34:40.1 (17142290)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17150232)|VARIABLE_ASSIGNMENT|[8]|j|7
03:34:40.1 (17163143)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17164899)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17167476)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17178034)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17185579)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17196560)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17206675)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17211712)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17213430)|STATEMENT_EXECUTE|[11]
03:34:40.1 (17216313)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (17224293)|VARIABLE_ASSIGNMENT|[11]|x|37
03:34:40.1 (17229178)|STATEMENT_EXECUTE|[12]
03:34:40.1 (17232951)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (17243209)|STATEMENT_EXECUTE|[13]
03:34:40.1 (17253392)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17261668)|VARIABLE_ASSIGNMENT|[8]|j|8
03:34:40.1 (17274744)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17276600)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17279271)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17288289)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17295150)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17306450)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17317286)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17325820)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17328962)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17343314)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (17368135)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17371420)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17376000)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17388450)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17403390)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17417431)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17427352)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17432227)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17433979)|STATEMENT_EXECUTE|[11]
03:34:40.1 (17437254)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (17445280)|VARIABLE_ASSIGNMENT|[11]|x|43
03:34:40.1 (17452167)|STATEMENT_EXECUTE|[12]
03:34:40.1 (17456069)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (17467730)|STATEMENT_EXECUTE|[13]
03:34:40.1 (17475397)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17483476)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (17500338)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (17507534)|VARIABLE_ASSIGNMENT|[7]|i|3
03:34:40.1 (17521514)|STATEMENT_EXECUTE|[7]
03:34:40.1 (17525016)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17529882)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (17541638)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17548702)|VARIABLE_ASSIGNMENT|[8]|j|4
03:34:40.1 (17562058)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17563920)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17566344)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17577007)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17587015)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17594967)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17602556)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17607262)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17609006)|STATEMENT_EXECUTE|[11]
03:34:40.1 (17611912)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (17621646)|VARIABLE_ASSIGNMENT|[11]|x|0
03:34:40.1 (17626386)|STATEMENT_EXECUTE|[12]
03:34:40.1 (17631455)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (17643348)|STATEMENT_EXECUTE|[13]
03:34:40.1 (17647333)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17654539)|VARIABLE_ASSIGNMENT|[8]|j|5
03:34:40.1 (17670583)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17672536)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17675191)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17682788)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17693058)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17703562)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17710603)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17715078)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17716747)|STATEMENT_EXECUTE|[11]
03:34:40.1 (17719571)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (17727171)|VARIABLE_ASSIGNMENT|[11]|x|1
03:34:40.1 (17734059)|STATEMENT_EXECUTE|[12]
03:34:40.1 (17739462)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (17752676)|STATEMENT_EXECUTE|[13]
03:34:40.1 (17756742)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17764001)|VARIABLE_ASSIGNMENT|[8]|j|6
03:34:40.1 (17777028)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17778814)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17781277)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17796208)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17805886)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17814346)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17821077)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17828830)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17831027)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17837199)|VARIABLE_ASSIGNMENT|[8]|j|7
03:34:40.1 (17855417)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17858604)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17861851)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17871822)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17878605)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17885948)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17892765)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17898698)|STATEMENT_EXECUTE|[10]
03:34:40.1 (17900472)|STATEMENT_EXECUTE|[11]
03:34:40.1 (17904798)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (17916058)|VARIABLE_ASSIGNMENT|[11]|x|2
03:34:40.1 (17920946)|STATEMENT_EXECUTE|[12]
03:34:40.1 (17925358)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (17933727)|STATEMENT_EXECUTE|[13]
03:34:40.1 (17937514)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (17946396)|VARIABLE_ASSIGNMENT|[8]|j|8
03:34:40.1 (17961503)|STATEMENT_EXECUTE|[8]
03:34:40.1 (17964130)|STATEMENT_EXECUTE|[9]
03:34:40.1 (17968572)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (17976695)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (17984878)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (17992295)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (17998716)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18003871)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18006108)|STATEMENT_EXECUTE|[11]
03:34:40.1 (18009096)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (18018087)|VARIABLE_ASSIGNMENT|[11]|x|37
03:34:40.1 (18026954)|STATEMENT_EXECUTE|[12]
03:34:40.1 (18031998)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (18040746)|STATEMENT_EXECUTE|[13]
03:34:40.1 (18044729)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18052003)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (18064947)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18071063)|STATEMENT_EXECUTE|[9]
03:34:40.1 (18075169)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (18084697)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (18091798)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (18098884)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18108048)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18112915)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18114904)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18120977)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (18139068)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (18149272)|VARIABLE_ASSIGNMENT|[7]|i|4
03:34:40.1 (18161760)|STATEMENT_EXECUTE|[7]
03:34:40.1 (18163936)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18166902)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (18173523)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18184964)|VARIABLE_ASSIGNMENT|[8]|j|5
03:34:40.1 (18201691)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18203700)|STATEMENT_EXECUTE|[9]
03:34:40.1 (18206347)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (18213639)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (18221602)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (18228731)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18237042)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18245105)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18246974)|STATEMENT_EXECUTE|[11]
03:34:40.1 (18250778)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (18258997)|VARIABLE_ASSIGNMENT|[11]|x|0
03:34:40.1 (18265608)|STATEMENT_EXECUTE|[12]
03:34:40.1 (18269718)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (18278822)|STATEMENT_EXECUTE|[13]
03:34:40.1 (18282717)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18290299)|VARIABLE_ASSIGNMENT|[8]|j|6
03:34:40.1 (18307885)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18309782)|STATEMENT_EXECUTE|[9]
03:34:40.1 (18312550)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (18322015)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (18328945)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (18335633)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18343980)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18352353)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18355029)|STATEMENT_EXECUTE|[11]
03:34:40.1 (18359148)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (18368249)|VARIABLE_ASSIGNMENT|[11]|x|1
03:34:40.1 (18372500)|STATEMENT_EXECUTE|[12]
03:34:40.1 (18376262)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (18386555)|STATEMENT_EXECUTE|[13]
03:34:40.1 (18390701)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18397359)|VARIABLE_ASSIGNMENT|[8]|j|7
03:34:40.1 (18415430)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18417416)|STATEMENT_EXECUTE|[9]
03:34:40.1 (18420798)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (18435588)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (18446786)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (18459838)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18473387)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18483467)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18486788)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18502664)|VARIABLE_ASSIGNMENT|[8]|j|8
03:34:40.1 (18527614)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18530784)|STATEMENT_EXECUTE|[9]
03:34:40.1 (18535611)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (18552606)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (18565529)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (18578745)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18591193)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18600261)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18603129)|STATEMENT_EXECUTE|[11]
03:34:40.1 (18608607)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (18621621)|VARIABLE_ASSIGNMENT|[11]|x|2
03:34:40.1 (18626839)|STATEMENT_EXECUTE|[12]
03:34:40.1 (18630737)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (18640150)|STATEMENT_EXECUTE|[13]
03:34:40.1 (18644335)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18651469)|VARIABLE_ASSIGNMENT|[8]|j|9
03:34:40.1 (18673023)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18675067)|STATEMENT_EXECUTE|[9]
03:34:40.1 (18678100)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (18685837)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (18695368)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (18710094)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18722901)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18732048)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18734947)|STATEMENT_EXECUTE|[11]
03:34:40.1 (18740646)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (18755899)|VARIABLE_ASSIGNMENT|[11]|x|37
03:34:40.1 (18768814)|STATEMENT_EXECUTE|[12]
03:34:40.1 (18777270)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (18794350)|STATEMENT_EXECUTE|[13]
03:34:40.1 (18802195)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18811835)|VARIABLE_ASSIGNMENT|[8]|j|10
03:34:40.1 (18827335)|HEAP_ALLOCATE|[7]|Bytes:4
03:34:40.1 (18834558)|VARIABLE_ASSIGNMENT|[7]|i|5
03:34:40.1 (18857760)|STATEMENT_EXECUTE|[7]
03:34:40.1 (18860540)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18864291)|VARIABLE_SCOPE_BEGIN|[8]|j|Integer|false|false
03:34:40.1 (18877117)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (18888345)|VARIABLE_ASSIGNMENT|[8]|j|6
03:34:40.1 (18917213)|STATEMENT_EXECUTE|[8]
03:34:40.1 (18920291)|STATEMENT_EXECUTE|[9]
03:34:40.1 (18925803)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (18939263)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (18956704)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (18969076)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18977262)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (18981966)|STATEMENT_EXECUTE|[10]
03:34:40.1 (18983745)|STATEMENT_EXECUTE|[11]
03:34:40.1 (18986866)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (18994234)|VARIABLE_ASSIGNMENT|[11]|x|0
03:34:40.1 (19000810)|STATEMENT_EXECUTE|[12]
03:34:40.1 (19006489)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (19021135)|STATEMENT_EXECUTE|[13]
03:34:40.1 (19025542)|HEAP_ALLOCATE|[8]|Bytes:4
03:34:40.1 (19033404)|VARIABLE_ASSIGNMENT|[8]|j|7
03:34:40.1 (19048287)|STATEMENT_EXECUTE|[8]
03:34:40.1 (19050144)|STATEMENT_EXECUTE|[9]
03:34:40.1 (19052955)|VARIABLE_SCOPE_BEGIN|[9]|x|Integer|false|false
03:34:40.1 (19064015)|HEAP_ALLOCATE|[9]|Bytes:4
03:34:40.1 (19073871)|VARIABLE_ASSIGNMENT|[9]|x|0
03:34:40.1 (19082640)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19094294)|HEAP_ALLOCATE|[10]|Bytes:8
03:34:40.1 (19098962)|STATEMENT_EXECUTE|[10]
03:34:40.1 (19100630)|STATEMENT_EXECUTE|[11]
03:34:40.1 (19103515)|HEAP_ALLOCATE|[11]|Bytes:8
03:34:40.1 (19111170)|VARIABLE_ASSIGNMENT|[11]|x|1
03:34:40.1 (19119299)|STATEMENT_EXECUTE|[12]
03:34:40.1 (19125375)|HEAP_ALLOCATE|[12]|Bytes:8
03:34:40.1 (19140239)|STATEMENT_EXECUTE|[13]
03:34:40.1 (19144396)|HEAP_ALLOCATE|[8]|Bytes:4
